url_path,views_total,views_unique
/yinlinchen/amplify-preview-actions,22,10
/yinlinchen/amplify-preview-actions/blob/master/entrypoint.sh,11,4
/yinlinchen/amplify-preview-actions/blob/master/action.yml,7,3
/yinlinchen/amplify-preview-actions/blob/master/examples.md,7,2
/yinlinchen/amplify-preview-actions/blob/master/Dockerfile,4,2
/yinlinchen/amplify-preview-actions/actions,2,2
/yinlinchen/amplify-preview-actions/tree/github-repo-stats,2,1
/yinlinchen/amplify-preview-actions/tree/github-repo-stats/yinlinchen/amplify-preview-actions,2,1
/yinlinchen/amplify-preview-actions/actions/runs/4395350388,1,1
/yinlinchen/amplify-preview-actions/actions/runs/4395350388/workflow,1,1
