url_path,views_total,views_unique
/yinlinchen/amplify-preview-actions/blob/master/entrypoint.sh,26,3
/yinlinchen/amplify-preview-actions,21,11
/yinlinchen/amplify-preview-actions/tree/master/.github,10,3
/yinlinchen/amplify-preview-actions/tree/master/.github/workflows,10,2
/yinlinchen/amplify-preview-actions/blob/master/action.yml,10,1
/yinlinchen/amplify-preview-actions/blob/master/.github/workflows/github-repo-stats.yml,6,2
/yinlinchen/amplify-preview-actions/blob/master/examples.md,5,2
/yinlinchen/amplify-preview-actions/blob/master/demo.gif,4,2
/yinlinchen/amplify-preview-actions/blob/master/.github/workflows/close_inactivate_issues.yml,4,2
/yinlinchen/amplify-preview-actions/pull/14,3,2
