url_path,views_total,views_unique
/yinlinchen/amplify-preview-actions,6,6
/yinlinchen/amplify-preview-actions/tree/master/.github,2,2
/yinlinchen/amplify-preview-actions/blob/master/action.yml,1,1
/yinlinchen/amplify-preview-actions/blob/master/demo.gif,1,1
/yinlinchen/amplify-preview-actions/blob/master/examples.md,1,1
/yinlinchen/amplify-preview-actions/blob/master/.github/workflows/close_inactivate_issues.yml,1,1
/yinlinchen/amplify-preview-actions/blob/master/.github/workflows/github-repo-stats.yml,1,1
/yinlinchen/amplify-preview-actions/issues/13,1,1
/yinlinchen/amplify-preview-actions/tree/master/.github/workflows,1,1
